id,name,category,price,isOfferApplied,discountPercentage,priceAfterDiscount
,shirt,Toys,444.81,TRUE,28.66,628.95
,watch,Toys,2344.17,TRUE,43.82,4963.11
,pants,Sports Equipment,3629.75,FALSE,57.04,4374.96
,watch,Sports Equipment,4681.57,FALSE,43.83,4471.54
,scarf,Clothing,249.03,TRUE,42.23,4249.87
,belt,Clothing,2091.72,TRUE,31.66,2648.04
,hat,Books,2973.47,FALSE,83.93,2283.65
,scarf,Clothing,2023.95,FALSE,94.75,2140.93
,gloves,Clothing,602.09,FALSE,77.06,4699.17
,hat,Toys,160.28,TRUE,72.03,1512.53
,jacket,Books,128.59,FALSE,91.9,1011.1
,shoes,Sports Equipment,3284.27,FALSE,96.12,1678.78
,belt,Clothing,1241,FALSE,76.99,4225.7
,shirt,Sports Equipment,2475.27,FALSE,58.44,4411.88
,gloves,Toys,4706.6,FALSE,35.8,3606.24
,scarf,Toys,4442.25,FALSE,38.16,3544.62
,jacket,Home Decor,704.22,TRUE,73.73,524.87
,jacket,Clothing,3982.8,FALSE,39.26,1917.06
,shirt,Home Decor,4898.01,TRUE,22.46,4545.84
,belt,Clothing,3921.77,FALSE,52.71,4444.88
,socks,Books,2301.88,FALSE,37.36,27.15
,scarf,Toys,3944.57,FALSE,17.16,4744.68
,shirt,Books,1215.37,FALSE,82.83,4667.29
,scarf,Toys,1547.89,TRUE,25.51,3233.28
,socks,Toys,2215.63,TRUE,27.52,853.84
,scarf,Electronics,715.48,TRUE,13.43,3152.94
,gloves,Electronics,4274.1,FALSE,5.27,3644.04
,gloves,Clothing,418.75,FALSE,91.28,1289.46
,hat,Clothing,1523.65,TRUE,9.43,394.49
,hat,Home Decor,3937.84,FALSE,10.63,1397.64
,shirt,Clothing,2102.77,FALSE,73.78,767.03
,pants,Toys,2166.24,FALSE,63.54,1204.72
,shirt,Electronics,2809.41,FALSE,55.14,3519.36
,shirt,Sports Equipment,4439.83,FALSE,43.27,1192.37
,shirt,Books,2573.66,FALSE,28.92,4113.56
,scarf,Books,2134.06,TRUE,7.85,2111
,hat,Clothing,1134.51,TRUE,61.83,861.78
,socks,Electronics,1258.17,TRUE,48.61,4931.06
,belt,Sports Equipment,1662.17,FALSE,60.38,2709.24
,belt,Electronics,3253.59,FALSE,29.18,2323.31
,pants,Sports Equipment,2819.8,FALSE,58.93,2359.12
,jacket,Home Decor,965.65,FALSE,90.92,2862.72
,pants,Electronics,1942.46,TRUE,1.91,4959.96
,pants,Toys,4647.3,TRUE,32.21,4360.46
,gloves,Electronics,1671.06,FALSE,41.04,1202.65
,pants,Books,1803.99,TRUE,37.9,3681.09
,belt,Sports Equipment,2879.57,FALSE,10.07,1746.42
,socks,Home Decor,2451.83,FALSE,89.04,3703.96
,pants,Books,4338.19,FALSE,85.34,1963.71
,belt,Books,1217.87,FALSE,74.44,3823.26
,gloves,Books,3047.38,TRUE,4.73,4975.39
,shoes,Home Decor,3381.13,TRUE,82.64,4249.96
,shirt,Books,4695.98,TRUE,17.86,3267.21
,socks,Home Decor,593.81,FALSE,82.13,4434.3
,hat,Toys,1611.12,TRUE,53.39,4461.07
,scarf,Clothing,1849.3,TRUE,57.01,3751.59
,scarf,Electronics,256.62,FALSE,51.46,1845.28
,shoes,Clothing,125.16,FALSE,80.16,4577.87
,belt,Clothing,1237.21,FALSE,38.23,461.76
,shirt,Sports Equipment,2975.47,FALSE,77.86,3581.56
,hat,Home Decor,1464.59,FALSE,91.26,355.36
,watch,Toys,4992.11,TRUE,40.97,2623.92
,watch,Toys,3666.23,TRUE,49.34,4399.8
,scarf,Home Decor,1460.84,TRUE,43.5,3242.73
,pants,Books,1502.69,FALSE,86.25,2198.23
,shirt,Clothing,4866.5,TRUE,12.86,607.93
,hat,Sports Equipment,1754.54,FALSE,67.54,3612.83
,scarf,Clothing,1932.65,TRUE,33.69,1104.01
,watch,Clothing,3382.17,TRUE,29.11,2262.19
,pants,Books,2133.94,TRUE,62.31,1548.81
,shirt,Clothing,4684.44,FALSE,50.07,4120.03
,hat,Home Decor,4621.37,FALSE,1.4,1617.28
,hat,Books,4668.91,TRUE,66.32,3127.76
,watch,Sports Equipment,3909.02,TRUE,10.58,4476.9
,jacket,Clothing,1429.16,FALSE,85.51,1339.04
,jacket,Sports Equipment,1270.53,FALSE,89.06,2592.22
,shirt,Toys,2825.73,TRUE,53.19,3705.76
,scarf,Books,3369.27,TRUE,53.16,1982.03
,socks,Home Decor,4385.61,FALSE,78.88,331.08
,watch,Books,1671.94,FALSE,89.39,3354.39
,hat,Books,3279.72,FALSE,69.03,4932.85
,hat,Electronics,1955.94,FALSE,20.09,4291.48
,shirt,Sports Equipment,102.3,TRUE,20.01,434.28
,hat,Sports Equipment,2974.23,FALSE,98.36,3805.77
,jacket,Electronics,1620.23,FALSE,93.93,446.9
,shoes,Clothing,2668.26,TRUE,86.18,1670.62
,shirt,Books,503.12,FALSE,47.16,303.63
,gloves,Clothing,963.47,TRUE,24.72,83.79
,shoes,Clothing,228.5,FALSE,40.95,3813.12
,shoes,Electronics,1437.33,FALSE,1.13,4255.04
,socks,Electronics,1272.29,TRUE,35.75,4997.51
,shirt,Home Decor,1454.13,TRUE,19.97,197.32
,gloves,Clothing,2657.43,TRUE,31.69,387.85
,shoes,Books,2743.98,TRUE,89.8,3145.87
,jacket,Home Decor,3733.22,TRUE,98.88,4172.94
,socks,Sports Equipment,4713.07,TRUE,4.24,50.28
,watch,Home Decor,2449.64,TRUE,46.02,2413.82
,shoes,Sports Equipment,2707.84,FALSE,86.35,1115.42
,gloves,Home Decor,3899.63,TRUE,24.65,1565.5
,jacket,Sports Equipment,4615.28,TRUE,88.85,301.42
,belt,Toys,2070.48,TRUE,28.7,3970.85
,socks,Books,1755.61,FALSE,71.57,754.69
,watch,Clothing,2558.31,TRUE,83.44,1161.56
,shirt,Toys,1833.41,FALSE,84.24,4114.37
,scarf,Clothing,3216.61,TRUE,52.96,2560.84
,pants,Home Decor,4609.64,FALSE,94.69,4295.96
,scarf,Home Decor,2265.79,FALSE,71.25,155.97
,belt,Sports Equipment,1919.78,FALSE,55.79,2829.66
,gloves,Books,3477.36,FALSE,7.71,2057.43
,shoes,Home Decor,4333.92,TRUE,35.69,84.26
,scarf,Books,2189.65,FALSE,85.42,4699.56
,scarf,Toys,2973.85,TRUE,24.77,4562.16
,socks,Home Decor,4889.11,TRUE,67.83,1887.98
,jacket,Toys,30.9,FALSE,70.22,4228.18
,gloves,Books,4808.81,TRUE,84.75,4366.51
,hat,Clothing,4839.42,FALSE,34.69,567.89
,hat,Clothing,151.32,TRUE,7.43,4929.77
,pants,Electronics,3096.38,TRUE,21.34,4044.62
,pants,Home Decor,4406.25,FALSE,92.85,543.85
,jacket,Clothing,892.9,FALSE,90.94,3609.6
,jacket,Books,66.33,TRUE,39.11,2302.62
,socks,Home Decor,296.39,FALSE,95.7,1761.11
,shirt,Books,3176.68,TRUE,67.26,3337.79
,watch,Electronics,4278.13,FALSE,24.22,3290
,gloves,Toys,4914.43,TRUE,27.18,3708.93
,belt,Clothing,3167.32,FALSE,56.31,297.46
,jacket,Electronics,4019.16,TRUE,21.4,307.57
,scarf,Home Decor,1969.46,TRUE,39.81,2144.95
,gloves,Toys,1143.38,FALSE,94.12,186.74
,gloves,Electronics,422.53,TRUE,13.65,1928.05
,belt,Electronics,320.17,TRUE,1.85,2488
,watch,Toys,138.36,TRUE,91.57,119.82
,watch,Home Decor,3931.59,FALSE,81.14,4790.98
,pants,Toys,1736.93,TRUE,98.83,4412.02
,shoes,Sports Equipment,491.85,FALSE,51.02,4467.91
,jacket,Clothing,4484.97,FALSE,7.34,3867.16
,socks,Sports Equipment,3075,TRUE,7.75,1554.68
,shoes,Clothing,2544.17,TRUE,60.78,4317.76
,scarf,Sports Equipment,2141.13,FALSE,63.69,3723.16
,scarf,Electronics,3428.65,FALSE,84.09,2134.39
,socks,Home Decor,2308.29,TRUE,62.5,445.19
,hat,Sports Equipment,4471.81,TRUE,85.92,1032.03
,scarf,Clothing,264.8,FALSE,12.35,3187.56
,shirt,Books,1772.66,FALSE,40.93,564.27
,watch,Toys,1810.33,FALSE,46.64,3880.36
,watch,Clothing,1241.73,FALSE,80.34,4304.88
,shirt,Electronics,781.58,FALSE,82.58,2311.32
,socks,Books,4363.32,TRUE,25.23,2329.22
,jacket,Clothing,2080.8,TRUE,49.99,2410.03
,scarf,Sports Equipment,4601.43,TRUE,46.23,568.77
,scarf,Sports Equipment,4029.2,FALSE,29.52,4418.51
,hat,Clothing,1919.76,FALSE,22.96,3369.29
,shirt,Sports Equipment,2867.43,FALSE,64.28,3984.04
,gloves,Electronics,1709.97,FALSE,73.13,1587.38
,jacket,Home Decor,3180.48,TRUE,6.95,3877.42
,gloves,Sports Equipment,495.13,FALSE,17.03,955.73
,belt,Toys,1719.29,FALSE,70.41,225.93
,pants,Electronics,2564.31,FALSE,57.23,4721.35
,belt,Toys,4661.29,TRUE,8.07,647.41
,belt,Toys,2403.58,FALSE,19.18,733.68
,belt,Toys,4386.22,TRUE,31.98,1037.29
,socks,Sports Equipment,3017.07,FALSE,26.77,2196.69
,jacket,Sports Equipment,667.31,FALSE,58.57,3700.2
,scarf,Books,2782.6,TRUE,63.12,4439.58
,pants,Electronics,1849.82,FALSE,62.52,934.41
,watch,Toys,2070.3,TRUE,52.71,1045.13
,socks,Books,1853.3,TRUE,32.38,22.87
,shoes,Clothing,2193.21,TRUE,83.87,2772.56
,hat,Electronics,1661.75,FALSE,78.11,1193.31
,hat,Toys,4421.04,FALSE,52.33,4761.85
,shoes,Home Decor,112.25,TRUE,40.21,4106.88
,pants,Sports Equipment,4970.46,FALSE,66.26,1482.2
,scarf,Clothing,4680.93,FALSE,68.44,2745.87
,jacket,Home Decor,2163.39,FALSE,84.52,3822.26
,scarf,Books,3895.72,TRUE,52.45,945.91
,belt,Clothing,1109.02,FALSE,94.7,1918.22
,watch,Home Decor,3556.04,FALSE,82.35,1192.23
,shoes,Clothing,4826.4,FALSE,15.52,849.73
,socks,Home Decor,4063.16,TRUE,43.59,235.2
,scarf,Electronics,1575.41,TRUE,2.75,2728.79
,hat,Sports Equipment,4299.33,FALSE,55.84,2357.12
,shoes,Sports Equipment,4716.79,TRUE,25.89,4453.18
,pants,Books,945.71,FALSE,95.87,1055.73
,scarf,Home Decor,124,FALSE,89.56,4992.11
,gloves,Sports Equipment,3425.05,FALSE,17.45,4303.87
,jacket,Home Decor,3927.19,TRUE,45.26,2691.1
,hat,Sports Equipment,4262.22,TRUE,3.33,3349.86
,shoes,Electronics,4328.29,FALSE,78.73,4084.87
,hat,Home Decor,1793.87,FALSE,13.85,4622.18
,belt,Electronics,945.02,FALSE,65.45,3844.71
,pants,Electronics,2834.82,TRUE,19.3,4109.23
,hat,Toys,2713.31,FALSE,50.42,508.1
,shirt,Toys,3391.41,TRUE,96.88,4043.17
,hat,Toys,3626.45,FALSE,44.53,2777.92
,hat,Electronics,562.68,FALSE,30.15,1453.98
,pants,Electronics,4063.27,FALSE,6.69,19.43
,pants,Home Decor,2746.52,TRUE,84.04,2090.52
,belt,Clothing,235.19,TRUE,69.16,697.55
,watch,Home Decor,1534.76,FALSE,14.96,4713.99
,shirt,Sports Equipment,3957.17,TRUE,63.32,4555.96
,jacket,Home Decor,2052.33,FALSE,89.62,3737.16
,hat,Sports Equipment,4226.16,TRUE,31.27,3430.41
,socks,Home Decor,2810.1,TRUE,47.68,3207.29
,watch,Clothing,4539.77,FALSE,5.52,2977.7
,jacket,Sports Equipment,2768.16,TRUE,53.46,3189.82
,hat,Sports Equipment,4945.55,TRUE,0.98,4238.68
,gloves,Toys,2017.15,TRUE,14.16,4685.4
,shirt,Toys,4115.81,FALSE,38.3,2144.5
,hat,Books,4916.02,FALSE,66.84,4405.13
,gloves,Sports Equipment,3466.9,TRUE,34.63,2201.69
,scarf,Home Decor,3962.32,FALSE,92.71,3260.45
,gloves,Clothing,3174.44,FALSE,71.4,1436.95
,gloves,Home Decor,4409.36,TRUE,99.37,222.52
,scarf,Electronics,3797.42,FALSE,3.41,1524.48
,hat,Electronics,3550.91,TRUE,57.34,424.93
,shoes,Electronics,67.75,TRUE,34.78,4613.3
,jacket,Clothing,320.46,FALSE,90.21,1758.89
,pants,Toys,189.67,FALSE,85.36,4330.21
,socks,Electronics,4209.71,TRUE,45.43,3185.44
,belt,Home Decor,2408.39,FALSE,21.61,2580.09
,shirt,Toys,2908.83,FALSE,52.07,1711.11
,pants,Electronics,3712.03,TRUE,98.99,2304.07
,watch,Toys,543.94,TRUE,89.73,4803.86
,watch,Sports Equipment,595.76,FALSE,15.46,1199.55
,shirt,Home Decor,3360.85,TRUE,73.94,3097.24
,watch,Home Decor,3186.67,TRUE,48.05,4124.05
,belt,Home Decor,2130.57,FALSE,40,140.22
,gloves,Clothing,4130.06,FALSE,77.53,3835.17
,watch,Electronics,4044.76,TRUE,92.83,4932.34
,jacket,Electronics,3845.14,FALSE,51.06,3691.95
,watch,Books,256.33,FALSE,70.39,2358.79
,belt,Books,1966.6,TRUE,64.49,3691.31
,shirt,Electronics,1058.26,TRUE,78.85,2095.01
,jacket,Books,2111.55,FALSE,23.71,3864.69
,belt,Toys,3549.98,FALSE,66.57,1231.16
,shirt,Toys,780.3,TRUE,92.31,2115.67
,belt,Sports Equipment,4039.66,FALSE,2.17,3281.58
,shoes,Books,3606.23,FALSE,33.72,4980.35
,socks,Books,2199.33,TRUE,8.65,2215.85
,belt,Toys,3104.32,TRUE,4.3,3830.74
,scarf,Books,2460.09,TRUE,83.36,28.72
,watch,Sports Equipment,4976.26,TRUE,40.57,1905.52
,shoes,Clothing,1190.84,TRUE,86.45,599.16
,gloves,Electronics,3253.74,FALSE,96.43,1146.29
,watch,Electronics,4988.67,FALSE,47.05,1408.46
,gloves,Home Decor,1221.16,TRUE,99.35,4042.81
,pants,Home Decor,3327.35,TRUE,19.54,4883.41
,shirt,Electronics,2849.85,TRUE,97.74,1135.25
,watch,Clothing,4557.39,FALSE,10.44,1387.65
,watch,Sports Equipment,4593.71,TRUE,57.75,291.01
,shoes,Home Decor,2487.73,TRUE,42.08,4688.75
,hat,Clothing,1689.59,FALSE,69.57,2720.99
,belt,Home Decor,1304.77,TRUE,67.77,1182.79
,jacket,Clothing,3178.82,FALSE,98.86,1166.07
,watch,Books,4319.51,TRUE,70.57,1414.99
,belt,Clothing,3720.92,TRUE,36.72,2225.85
,scarf,Toys,2638,FALSE,22.38,3074.24
,hat,Toys,4440.34,FALSE,88.39,3003.85
,gloves,Toys,2673.2,FALSE,93.05,835.01
,shoes,Books,3231.24,FALSE,65.53,4068.65
,belt,Toys,130.34,FALSE,4.92,4555.25
,socks,Electronics,4671.21,FALSE,44.05,2468.12
,shirt,Electronics,2046.92,TRUE,30.71,1863.5
,shoes,Toys,2473.1,TRUE,77.44,2472.32
,shoes,Sports Equipment,744.22,TRUE,78.1,1598.97
,belt,Electronics,2955.13,TRUE,59.91,1822.05
,shoes,Home Decor,1849.5,FALSE,31.21,1913.61
,belt,Toys,906.92,FALSE,47.05,3566.83
,socks,Books,2003.13,TRUE,75.29,3245.07
,hat,Books,2438.84,FALSE,71.39,863.74
,pants,Home Decor,1936.02,FALSE,62.63,1601.62
,pants,Books,1672.63,TRUE,44.66,2378.31
,socks,Clothing,1248.03,TRUE,64.19,3094.57
,pants,Clothing,4620.37,FALSE,82.84,4157.17
,scarf,Electronics,934.03,FALSE,54.46,4437.84
,socks,Books,262.57,TRUE,68.1,2421.5
,socks,Books,3624.8,FALSE,58.23,1255.28
,watch,Home Decor,3976.46,FALSE,83.11,2012.45
,hat,Books,86.42,TRUE,21.3,2617.1
,pants,Home Decor,2631.37,FALSE,67.88,1120.91
,socks,Books,2351.94,FALSE,18.23,2304.42
,watch,Clothing,1949.27,TRUE,97.03,2740.46
,socks,Books,2557.78,FALSE,66.68,1788.46
,jacket,Home Decor,3987.6,TRUE,0.19,4075.34
,shoes,Sports Equipment,790.98,TRUE,64.28,2479.72
,jacket,Clothing,156.78,TRUE,17.55,2952.37
,gloves,Clothing,2225.54,TRUE,51.19,3676.1
,watch,Electronics,3544.35,TRUE,45.39,916.59
,gloves,Toys,4296.57,TRUE,35.04,4251.46
,scarf,Toys,856.79,TRUE,58.03,3687.15
,scarf,Clothing,2076.22,FALSE,91.69,860.71
,socks,Toys,2242.16,FALSE,86.97,2966.65
,socks,Books,2776.48,TRUE,26.67,4257.81
,gloves,Electronics,3015.79,TRUE,13.58,4802.19
,shoes,Books,446.91,FALSE,16.69,1605.5
,hat,Electronics,2113.55,FALSE,27.55,2674.96
,watch,Electronics,2394.38,TRUE,18.29,1130.72
,scarf,Toys,2799.21,FALSE,10.54,877.67
,shoes,Sports Equipment,1676.99,TRUE,83.17,1500.15
,scarf,Toys,1394.27,TRUE,51.17,3975.97
,shoes,Books,2627.53,TRUE,47.86,873.79
,hat,Clothing,1532.39,TRUE,71.17,1339.27
,watch,Toys,2137.57,FALSE,70.65,1988.13
,belt,Toys,1933.39,FALSE,81.82,4154.72
,scarf,Home Decor,2556.07,TRUE,23.85,1017.27
,scarf,Books,3529.66,FALSE,64.1,124.86
,belt,Toys,1112.46,TRUE,48.53,4746.21
,pants,Clothing,318.3,FALSE,79.91,2214.57
,jacket,Toys,62.63,FALSE,79.4,1188.5
,gloves,Books,2465.63,FALSE,14.98,3312.18
,shoes,Books,2759.11,TRUE,39.58,2993.16
,scarf,Home Decor,1070.69,TRUE,0.68,3151.57
,scarf,Electronics,4638.97,FALSE,79.61,2115.52
,scarf,Electronics,4958.22,TRUE,26.47,2543.7
,gloves,Home Decor,2394.37,FALSE,83.6,1737.57
,watch,Books,1098.23,TRUE,42.12,2194.62
,belt,Books,649.65,FALSE,63.89,4848.73
,scarf,Home Decor,4895.14,FALSE,18.61,3569.37
,socks,Books,292.35,FALSE,45.37,1329.86
,pants,Toys,2223.22,TRUE,83.25,2604.77
,scarf,Electronics,880.26,TRUE,22.52,2429.08
,belt,Home Decor,3531.69,FALSE,0.7,1591.12
,shirt,Electronics,2166.7,TRUE,49.78,3614.24
,shirt,Sports Equipment,3217.63,FALSE,74.48,147.42
,socks,Clothing,4386.54,FALSE,25.14,1887.97
,shoes,Toys,2302.44,FALSE,53.66,131.57
,scarf,Toys,4987.56,TRUE,47.61,1684.57
,scarf,Books,4926.19,FALSE,26.16,2711.04
,socks,Clothing,4171.64,FALSE,5.01,2310.5
,gloves,Home Decor,3219.74,FALSE,2.88,136.17
,scarf,Electronics,2530.35,FALSE,92.76,2622.34
,jacket,Clothing,1174.11,FALSE,20.55,3387.63
,belt,Home Decor,1305.58,FALSE,10.11,4121.87
,watch,Toys,4502.66,TRUE,40.56,2649.25
,watch,Toys,2154.83,FALSE,87.3,2129.04
,shoes,Toys,1863.32,TRUE,77.22,3654.91
,gloves,Sports Equipment,4856.89,TRUE,83.58,751.51
,pants,Electronics,1327.01,TRUE,57.54,629.21
,watch,Home Decor,1913.83,TRUE,30.54,2851.41
,gloves,Clothing,186.28,TRUE,65.59,2638.08
,gloves,Books,3147.58,TRUE,41.66,1528.76
,socks,Sports Equipment,1903.44,FALSE,38.57,1373.94
,watch,Home Decor,581.85,TRUE,26.5,2341.24
,scarf,Clothing,2765.64,FALSE,17.52,2615.47
,hat,Sports Equipment,697.25,FALSE,89.7,1607.71
,watch,Sports Equipment,1263.45,FALSE,29.23,4107.01
,watch,Clothing,2619.87,TRUE,47.31,1358.26
,jacket,Toys,1460.04,FALSE,71.54,229.24
,watch,Sports Equipment,4997.55,FALSE,41.88,2967.93
,watch,Sports Equipment,2887.37,FALSE,20.99,4612.61
,watch,Home Decor,1112.08,FALSE,7.36,2389.13
,jacket,Toys,3244.67,TRUE,42.61,2723.85
,hat,Books,2061.22,FALSE,48.11,1337.86
,belt,Toys,3682.61,FALSE,96.29,2393.44
,jacket,Clothing,4790.12,FALSE,69.71,286.92
,hat,Sports Equipment,243.66,FALSE,93.16,552.81
,shirt,Clothing,1771.67,FALSE,90.53,1134.08
,shirt,Home Decor,3542.37,TRUE,3.39,285.06
,gloves,Home Decor,2412.28,TRUE,82.57,758.61
,hat,Books,3509.16,TRUE,71.13,2923
,jacket,Toys,3953.63,FALSE,25.69,3590.47
,shoes,Clothing,1300.19,TRUE,67.94,2251.06
,belt,Toys,3145.61,TRUE,95.02,2340.47
,belt,Sports Equipment,606.62,FALSE,82.26,4961.52
,shoes,Home Decor,2915.96,FALSE,90.34,2540.11
,gloves,Electronics,2840.16,FALSE,95.95,1346.53
,belt,Electronics,324.86,FALSE,35.62,1132.19
,watch,Home Decor,1559.38,TRUE,97.24,2342.96
,gloves,Sports Equipment,2308.48,TRUE,99.99,1043.63
,socks,Home Decor,3306.4,TRUE,57.97,455.47
,shirt,Books,1562.5,TRUE,90.33,152.53
,jacket,Books,530.95,FALSE,85.27,344.45
,jacket,Electronics,983.73,TRUE,94.02,3386.73
,hat,Electronics,2601.11,TRUE,1.93,4420.38
,shirt,Clothing,3897.63,TRUE,14.7,1043.95
,belt,Toys,1316.56,FALSE,15.57,149.64
,socks,Home Decor,201.52,TRUE,8.26,2317.6
,hat,Sports Equipment,1588.5,FALSE,44.33,2016.05
,jacket,Sports Equipment,4776.54,TRUE,92.38,3959.02
,watch,Toys,4220.26,FALSE,3.35,3809.12
,belt,Books,3829.4,TRUE,21.67,3662.6
,pants,Electronics,4763.69,TRUE,1.74,3865.57
,shirt,Electronics,1124.58,TRUE,57.96,2243.41
,shoes,Sports Equipment,2916.25,FALSE,13.01,3818.03
,socks,Clothing,4119.96,TRUE,98.28,1992.32
,hat,Toys,3161.57,TRUE,53.22,1381.42
,scarf,Books,3137.3,FALSE,98.83,2859.87
,socks,Books,940.52,FALSE,73.64,1268.12
,watch,Home Decor,4308.22,FALSE,81.4,1450.21
,gloves,Electronics,4971.22,FALSE,87.66,111.92
,watch,Home Decor,885.14,TRUE,77.09,1821.02
,hat,Electronics,4933.08,FALSE,48.43,1368.6
,belt,Toys,3310.17,FALSE,51.95,4352.49
,socks,Clothing,4255.1,FALSE,66.24,4900.25
,hat,Clothing,2389.68,TRUE,26.28,903.39
,scarf,Home Decor,2805.88,TRUE,81.36,1303.66
,scarf,Sports Equipment,2629.4,FALSE,30.9,244.23
,gloves,Home Decor,3974.17,FALSE,71.24,1758.44
,jacket,Sports Equipment,2302.61,FALSE,68.78,210.08
,hat,Books,3827.13,TRUE,74.65,1536.27
,belt,Books,2262.44,TRUE,62.88,3529.63
,scarf,Books,4125.98,TRUE,16.36,596.1
,pants,Clothing,2930.36,FALSE,47.94,4413.21
,scarf,Clothing,2103.06,TRUE,28.16,1589.72
,pants,Toys,3229.8,TRUE,21.22,4964.06
,socks,Clothing,120,FALSE,83.8,1121.9
,jacket,Clothing,4880.44,TRUE,7.76,2343.95
,watch,Toys,4883.87,FALSE,83.74,4392.36
,shoes,Toys,3237.53,FALSE,94.17,3215.69
,jacket,Clothing,1919.79,FALSE,39.25,4072.68
,gloves,Sports Equipment,3387.74,FALSE,19.46,4288.2
,shirt,Sports Equipment,2138.71,FALSE,75.54,716.79
,scarf,Home Decor,3923.1,TRUE,84.47,4846.33
,jacket,Toys,2142.2,FALSE,3.8,4560.37
,belt,Electronics,4450.07,TRUE,67.64,4682.59
,scarf,Books,1395.19,FALSE,28.06,1713.35
,socks,Clothing,540.1,TRUE,19.86,4949.64
,belt,Toys,2424.85,TRUE,71.3,2225.44
,scarf,Clothing,609.86,TRUE,47.78,4926.4
,hat,Books,186.69,FALSE,57.29,3041.62
,jacket,Home Decor,2317.13,TRUE,57.55,1774.46
,scarf,Books,2566.17,FALSE,95.02,3132.55
,watch,Clothing,1536.44,FALSE,50.15,156.87
,scarf,Electronics,3587.09,FALSE,31.82,3224.39
,pants,Electronics,2193.16,FALSE,20.85,3680.82
,socks,Electronics,128.68,TRUE,62.69,283.49
,scarf,Clothing,4961.73,FALSE,62.68,4521.31
,watch,Home Decor,2331.6,FALSE,67.87,4599.73
,watch,Clothing,4457.26,TRUE,99.66,2115.22
,socks,Books,518.93,FALSE,8.32,4108.95
,hat,Sports Equipment,389.47,TRUE,82.68,2653.25
,watch,Home Decor,4001.79,FALSE,85.8,1191.68
,pants,Electronics,3852.45,FALSE,46.78,1507.14
,gloves,Home Decor,1158.62,TRUE,22.93,3149.91
,hat,Books,2910.76,TRUE,36.34,1096.62
,shoes,Toys,3462.83,TRUE,3.28,3885.96
,pants,Clothing,3923.66,TRUE,29.66,3858.49
,pants,Sports Equipment,4882.86,TRUE,31.57,4730.29
,shirt,Toys,626.65,TRUE,47.79,4444.36
,socks,Books,2646.58,FALSE,99.54,1050.08
,shoes,Clothing,2457.01,FALSE,94.54,650.31
,belt,Sports Equipment,4220.32,FALSE,90.86,2089.78
,socks,Sports Equipment,2929.3,FALSE,18.52,1050.8
,hat,Home Decor,4374.21,FALSE,99.38,715.34
,gloves,Electronics,1454.19,FALSE,91.45,4216.78
,shirt,Books,1197.39,TRUE,48.77,1559.9
,gloves,Electronics,3956.31,FALSE,14.27,4825.1
,hat,Clothing,844.14,FALSE,86.87,1239.23
,hat,Books,320.29,TRUE,41.29,216.93
,socks,Books,4027.53,TRUE,23.52,4993.09
,belt,Home Decor,1481.99,TRUE,74.22,3334.37
,gloves,Books,1223.36,TRUE,57.95,1522.91
,jacket,Sports Equipment,2278.01,TRUE,90.97,211.62
,belt,Sports Equipment,965.84,TRUE,77.1,135.72
,hat,Electronics,3037.77,TRUE,36.26,2159.24
,socks,Toys,2608.45,FALSE,80.15,1775.93
,watch,Home Decor,2768.46,FALSE,25.12,4354.63
,scarf,Electronics,2994.9,TRUE,41.16,1038.12
,shoes,Books,2072.94,FALSE,54.88,2450.13
,pants,Toys,3780.56,FALSE,37.16,270.1
,scarf,Sports Equipment,256.18,FALSE,34.98,687.28
,belt,Sports Equipment,1152.84,TRUE,58.4,2493.63
,shirt,Sports Equipment,4490.35,TRUE,39.76,4977.13
,socks,Toys,3891.97,TRUE,27.42,2095.03
,socks,Sports Equipment,4794.83,FALSE,68.63,3277.36
,shoes,Electronics,3323.31,TRUE,2.49,3601.76
,belt,Home Decor,2429.53,TRUE,35.56,4911.37
,gloves,Books,1674.39,FALSE,56.38,2544.13
,belt,Clothing,1970.52,FALSE,76.3,475.88
,shoes,Home Decor,1080.75,TRUE,25.05,2952.2
,scarf,Clothing,333.3,FALSE,84.06,1650.53
,scarf,Books,2527.56,TRUE,4.8,869.16
,hat,Sports Equipment,2941.91,TRUE,78.94,1036.14
,jacket,Toys,4395.16,FALSE,81.39,4487.15
,pants,Home Decor,2585.64,FALSE,52.27,119.63
,gloves,Sports Equipment,4810.88,FALSE,75.1,405.56
,jacket,Books,1561.49,FALSE,93.09,2326.01
,pants,Books,1857.04,TRUE,89.6,2529.32
,shirt,Toys,4890.74,FALSE,45.13,3290.65
,gloves,Home Decor,4849.57,TRUE,2.24,2354.31
,pants,Electronics,2269.56,TRUE,48.06,4060.34
,shoes,Home Decor,1040.35,FALSE,40.33,1052.54
,hat,Electronics,2772.62,TRUE,89.25,4313.9
,scarf,Home Decor,572.65,FALSE,12.23,3092.43
,hat,Home Decor,1564.53,TRUE,13.17,3531.72
,pants,Toys,1305.02,FALSE,86.02,1861.32
,shoes,Toys,1491.62,TRUE,70.35,4833.59
,scarf,Clothing,3307.32,TRUE,77.17,2019.55
,shirt,Home Decor,3266.93,FALSE,29.78,2654.61
,hat,Home Decor,2206.69,FALSE,36.75,1662.1
,shoes,Clothing,1427.41,TRUE,44.41,4344.4
,socks,Toys,2552.23,FALSE,78.59,2142.91
,gloves,Books,957.57,FALSE,45.29,3832.31
,watch,Electronics,850.47,FALSE,61.58,3463.28
,scarf,Electronics,4229.6,FALSE,24.1,152.86
